SERIAL_NUM,PASS_FAIL,PROCESS_DATE,SYSTEM_ID,STEP_NAME,CYCLE_TIME
156344666,P,201509161045,CYBOND38,silens,1195.03
156349226,P,201509161051,CYBOND58,silens,1341.91
156340270,P,201509161052,CYBOND59,silens,2182.06
156347684,P,201509161055,CYBOND55,silens,1270.98
156342354,P,201509161056,CYBOND57,silens,1777.84
156343920,P,201509161109,CYBOND56,silens,2682.44
156343914,P,201509161110,CYBOND3,silens,1547.77
156340358,P,201509161114,CYBOND59,silens,1355.22
156348718,P,201509161119,CYBOND58,silens,1421.55
156340804,P,201509161122,CYBOND57,silens,1381.83
156340302,P,201509161135,CYBOND59,silens,1262.92
156341190,P,201509161136,CYBOND38,silens,2128.36
156347870,P,201509161137,CYBOND60,silens,1843.02
156347720,P,201509161139,CYBOND55,silens,1231.34
156341488,P,201509161140,CYBOND3,silens,1506.17
156349334,P,201509161140,CYBOND58,silens,1294.05
156339562,P,201509161141,CYBOND57,silens,1154.84
156343956,P,201509161145,CYBOND56,silens,1980.55
156348856,P,201509161157,CYBOND60,silens,1186.3
156339058,P,201509161158,CYBOND14,silens,2920.45
156341426,P,201509161201,CYBOND38,silens,1380.69
156343124,P,201509161201,CYBOND55,silens,1243.64
156351236,P,201509161202,CYBOND57,silens,1005.53
156339200,P,201509161208,CYBOND58,silens,1639.73
156340222,P,201509161210,CYBOND59,silens,2065.26
156343970,P,201509161219,CYBOND56,silens,2015.69
156343160,P,201509161219,CYBOND55,silens,1091.66
156347894,P,201509161220,CYBOND60,silens,1375.66
156355148,P,201509161220,CYBOND14,silens,1350.03
156351258,P,201509161221,CYBOND57,silens,1156.84
156341514,P,201509161228,CYBOND3,silens,2096.58
156348706,P,201509161228,CYBOND58,silens,1222.14
156341250,P,201509161238,CYBOND38,silens,2235.92
156354384,P,201509161240,CYBOND14,silens,1198.28
156350620,P,201509161241,CYBOND59,silens,1493.55
156343146,P,201509161243,CYBOND55,silens,1422.31
156348404,P,201509161245,CYBOND60,silens,1507.98
156350440,P,201509161245,CYBOND57,silens,1447.06
156342174,P,201509161248,CYBOND58,silens,1221.16
156348152,P,201509161252,CYBOND56,silens,1949.03
156341132,P,201509161257,CYBOND38,silens,1125.84
156341550,P,201509161259,CYBOND3,silens,1882.47
156355176,P,201509161304,CYBOND14,silens,1425.61
156350546,P,201509161307,CYBOND57,silens,1264.56
156355336,P,201509161307,CYBOND59,silens,1468.08
156339604,P,201509161307,CYBOND60,silens,1329.25
156348520,P,201509161310,CYBOND55,silens,1636.72
156343420,P,201509161314,CYBOND56,silens,1326.08
156341708,P,201509161325,CYBOND3,silens,1549.47
156349324,P,201509161326,CYBOND58,silens,2147.38
156341830,P,201509161327,CYBOND60,silens,1177.64
156354366,P,201509161331,CYBOND14,silens,1618.42
156355316,P,201509161334,CYBOND59,silens,1631.55
156342884,P,201509161335,CYBOND38,silens,2301.08
156343462,P,201509161336,CYBOND56,silens,1322.42
156355354,F,201509161341,CYBOND59,silens,402.203
156341874,P,201509161347,CYBOND60,silens,1184.2
156348528,P,201509161348,CYBOND55,silens,1361.89
156341586,P,201509161349,CYBOND3,silens,1436.97
156348472,P,201509161356,CYBOND57,silens,1281.16
156349838,P,201509161359,CYBOND58,silens,1945.23
156355414,P,201509161402,CYBOND59,silens,1268.94
156354620,P,201509161403,CYBOND14,silens,1944.91
156348208,P,201509161407,CYBOND55,silens,1128.69
156341166,P,201509161411,CYBOND38,silens,2122.2
156339974,P,201509161412,CYBOND3,silens,1375.11
156341716,P,201509161412,CYBOND60,silens,1544.98
156346070,P,201509161415,CYBOND57,silens,1159.44
156355394,P,201509161421,CYBOND59,silens,1172.17
156349366,P,201509161425,CYBOND58,silens,1562.13
156337924,P,201509161427,CYBOND56,silens,1891.39
156348296,P,201509161429,CYBOND55,silens,1164.67
156346082,P,201509161433,CYBOND57,silens,1085.81
156341236,P,201509161434,CYBOND38,silens,1385.39
156339368,P,201509161435,CYBOND60,silens,1352.42
156354862,P,201509161439,CYBOND14,silens,2154.56
156355618,P,201509161446,CYBOND59,silens,1488.56
156349924,P,201509161448,CYBOND58,silens,1283.73
156349820,P,201509161450,CYBOND3,silens,2057.7
156348314,P,201509161451,CYBOND55,silens,1359.17
156337908,P,201509161455,CYBOND56,silens,1711.17
156341862,P,201509161456,CYBOND60,silens,1292.13
156354610,P,201509161507,CYBOND14,silens,1670.88
156346106,P,201509161508,CYBOND38,silens,1768.81
156349388,P,201509161516,CYBOND58,silens,1714.19
156350420,P,201509161519,CYBOND3,silens,1701.28
156348042,P,201509161523,CYBOND55,silens,1915.86
156337372,P,201509161526,CYBOND56,silens,1817.19
156355472,P,201509161527,CYBOND59,silens,2443.34
